Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Date_only,fin_pos,fin_neg,fin_neu,tweet_count
2021-11-03,56.0,56.33000183105469,55.77999877929688,56.290000915527344,54.25178527832031,10788300,KO,2021-11-03,0.0,0.0,0.0,0.0
2021-11-04,56.11000061035156,56.630001068115234,56.02999877929688,56.59999847412109,54.550559997558594,10820200,KO,2021-11-04,1.0362539067864418,0.4182932876840937,0.5454528446191489,2.0
2021-11-05,56.84000015258789,57.15999984741211,56.59000015258789,56.84000015258789,54.78187561035156,12886700,KO,2021-11-05,0.0,0.0,0.0,0.0
2021-11-08,56.75,56.88999938964844,56.130001068115234,56.33000183105469,54.29033279418945,12828000,KO,2021-11-08,0.0,0.0,0.0,0.0
2021-11-09,56.40999984741211,56.52000045776367,56.09000015258789,56.4900016784668,54.44454193115234,10155800,KO,2021-11-09,0.9101626873016357,0.03930237516760826,0.050534989684820175,1.0
2021-11-10,56.540000915527344,56.91999816894531,56.290000915527344,56.720001220703125,54.66621398925781,8813600,KO,2021-11-10,0.9999347925186157,2.491088343958836e-05,4.0326835005544126e-05,1.0
2021-11-11,56.83000183105469,56.880001068115234,56.56999969482422,56.7400016784668,54.685489654541016,7257700,KO,2021-11-11,0.0,0.0,0.0,0.0
2021-11-12,56.75,56.9900016784668,56.54999923706055,56.61000061035156,54.56019973754883,10162500,KO,2021-11-12,0.0,0.0,0.0,0.0
2021-11-15,56.52999877929688,56.68000030517578,56.27000045776367,56.619998931884766,54.5698356628418,10289200,KO,2021-11-15,0.0005256543518044055,0.9994727969169617,1.5373633459603298e-06,1.0
2021-11-16,56.619998931884766,56.93999862670898,56.18999862670898,56.220001220703125,54.18432235717773,13756500,KO,2021-11-16,0.0,0.0,0.0,0.0
2021-11-17,56.040000915527344,56.04999923706055,55.650001525878906,55.90999984741211,53.88554382324219,13288700,KO,2021-11-17,1.9990050792694092,0.0008635335398139432,0.00013127586930750113,2.0
2021-11-18,55.83000183105469,55.93000030517578,55.13999938964844,55.40999984741211,53.40364837646485,15380100,KO,2021-11-18,0.0,0.0,0.0,0.0
2021-11-19,55.43999862670898,55.4900016784668,54.900001525878906,55.130001068115234,53.1337890625,15813700,KO,2021-11-19,0.0,0.0,0.0,0.0
2021-11-22,55.09999847412109,56.02000045776367,55.08000183105469,55.470001220703125,53.46147537231445,16905600,KO,2021-11-22,0.0,0.0,0.0,0.0
2021-11-23,55.65999984741211,56.11000061035156,55.5,55.880001068115234,53.85662841796875,13835900,KO,2021-11-23,0.0,0.0,0.0,0.0
2021-11-24,55.709999084472656,55.84000015258789,55.02999877929688,55.43000030517578,53.42292404174805,12598900,KO,2021-11-24,0.0,0.0,0.0,0.0
2021-11-26,54.59000015258789,54.75,53.58000183105469,53.72999954223633,51.78447723388672,14754300,KO,2021-11-26,0.0,0.0,0.0,0.0
2021-11-29,54.04999923706055,54.72999954223633,53.93000030517578,54.58000183105469,52.60370635986328,22712500,KO,2021-11-29,0.0,0.0,0.0,0.0
2021-11-30,53.59999847412109,53.630001068115234,52.43999862670898,52.45000076293945,50.94284057617188,30485200,KO,2021-11-30,0.0,0.0,0.0,0.0
2021-12-01,52.97999954223633,53.52000045776367,52.27999877929688,52.29999923706055,50.797149658203125,18719600,KO,2021-12-01,0.0,0.0,0.0,0.0
2021-12-02,52.59999847412109,53.34000015258789,52.5099983215332,53.06999969482422,51.545021057128906,17074200,KO,2021-12-02,0.0,0.0,0.0,0.0
2021-12-03,53.33000183105469,53.61000061035156,52.97999954223633,53.540000915527344,52.00151824951172,21064400,KO,2021-12-03,0.0,0.0,0.0,0.0
2021-12-06,54.310001373291016,55.25,54.13999938964844,54.90999984741211,53.332149505615234,26624100,KO,2021-12-06,0.9999936819076538,3.5495913834893145e-06,2.7122825940750772e-06,1.0
2021-12-07,55.02000045776367,55.41999816894531,54.84999847412109,55.209999084472656,53.623531341552734,23832700,KO,2021-12-07,0.0,0.0,0.0,0.0
2021-12-08,55.119998931884766,55.34999847412109,54.36000061035156,55.0,53.41956329345703,18026300,KO,2021-12-08,0.9999725818634033,8.347225048055407e-06,1.9056853489018977e-05,1.0
2021-12-09,54.75,55.130001068115234,54.59000015258789,54.86000061035156,53.28358459472656,13846400,KO,2021-12-09,0.0,0.0,0.0,0.0
2021-12-10,55.25,56.31999969482422,55.06999969482422,56.27999877929688,54.662784576416016,23153600,KO,2021-12-10,0.0,0.0,0.0,0.0
2021-12-13,56.97999954223633,57.93000030517578,56.959999084472656,57.7599983215332,56.10025405883789,31362800,KO,2021-12-13,1.2369073942863906e-07,0.9999998807907104,1.8340086782586695e-08,1.0
2021-12-14,57.400001525878906,58.16999816894531,57.400001525878906,57.79999923706055,56.13910675048828,24806600,KO,2021-12-14,0.0,0.0,0.0,0.0
2021-12-15,57.93000030517578,58.25,57.650001525878906,58.060001373291016,56.39163589477539,24923800,KO,2021-12-15,0.9964473843574524,0.0035418104380369186,1.0804841622302774e-05,1.0
2021-12-16,57.97999954223633,58.880001068115234,57.900001525878906,58.650001525878906,56.96468353271485,24696900,KO,2021-12-16,0.9999499320983887,3.531810307322303e-06,4.6523098717443645e-05,1.0
2021-12-17,58.4900016784668,58.91999816894531,57.70000076293945,57.72999954223633,56.07111740112305,51874400,KO,2021-12-17,2.11235311627388,0.12764612788669183,0.7600006558350287,3.0
2021-12-20,57.20000076293945,57.77999877929688,57.0,57.540000915527344,55.88657760620117,20879500,KO,2021-12-20,0.9999991655349731,4.235994879309146e-07,3.897884539583174e-07,1.0
2021-12-21,57.61000061035156,57.970001220703125,57.52999877929688,57.77000045776367,56.10996627807617,15864900,KO,2021-12-21,0.0,0.0,0.0,0.0
2021-12-22,57.709999084472656,58.18999862670898,57.4900016784668,58.18000030517578,56.50818634033203,12447400,KO,2021-12-22,0.0,0.0,0.0,0.0
2021-12-23,58.52000045776367,58.61000061035156,57.93999862670898,58.220001220703125,56.54703521728516,11027300,KO,2021-12-23,0.0,0.0,0.0,0.0
2021-12-27,58.0,58.68999862670898,58.0,58.650001525878906,56.96468353271485,9860000,KO,2021-12-27,0.0,0.0,0.0,0.0
2021-12-28,58.400001525878906,58.93999862670898,58.29999923706055,58.880001068115234,57.18807220458984,8979900,KO,2021-12-28,0.0,0.0,0.0,0.0
2021-12-29,58.95000076293945,59.09999847412109,58.65999984741211,58.95000076293945,57.25606155395508,9996000,KO,2021-12-29,0.04404823109507561,0.9556797742843628,0.00027197503368370235,1.0
2021-12-30,59.060001373291016,59.22999954223633,58.7599983215332,58.77999877929688,57.0909423828125,7703900,KO,2021-12-30,2.252789244039377e-07,0.9999997615814209,1.173619867955722e-08,1.0
2021-12-31,58.75,59.34999847412109,58.70000076293945,59.209999084472656,57.50858688354492,10021300,KO,2021-12-31,0.0,0.0,0.0,0.0
2022-01-03,58.81999969482422,59.310001373291016,58.380001068115234,59.29999923706055,57.59600067138672,20187300,KO,2022-01-03,6.621934153372422e-05,0.9998975992202759,3.618737173383124e-05,1.0
2022-01-04,59.72999954223633,60.540000915527344,59.59000015258789,60.290000915527344,58.55755233764648,26141600,KO,2022-01-04,0.9816084504127502,0.01778678223490715,0.0006047303322702646,1.0
2022-01-05,60.09000015258789,61.20000076293945,60.04999923706055,60.790000915527344,59.04318237304688,22507300,KO,2022-01-05,0.9999845027923584,1.7980836730657757e-07,1.5259061910910532e-05,1.0
2022-01-06,60.470001220703125,61.119998931884766,60.43999862670898,60.470001220703125,58.732383728027344,17902300,KO,2022-01-06,0.0,0.0,0.0,0.0
2022-01-07,60.27999877929688,60.720001220703125,60.060001373291016,60.33000183105469,58.59640884399414,12307900,KO,2022-01-07,1.8902276158332825,0.10940599540971618,0.0003663510833575856,2.0
2022-01-10,60.54999923706055,60.81999969482422,60.18000030517578,60.43000030517578,58.69353103637695,20954300,KO,2022-01-10,0.999984860420227,1.249502383871004e-05,2.651779823281686e-06,1.0
2022-01-11,60.43000030517578,60.4900016784668,59.84000015258789,60.45000076293945,58.71295928955078,19369600,KO,2022-01-11,9.337018127553165e-05,0.9999063014984131,2.7150824166710663e-07,1.0
2022-01-12,60.52999877929688,60.68999862670898,60.18999862670898,60.540000915527344,58.80036926269531,15753800,KO,2022-01-12,0.9997448325157166,0.00025116087635979056,4.107761924387887e-06,1.0
2022-01-13,60.540000915527344,61.040000915527344,60.38999938964844,60.900001525878906,59.1500244140625,14318000,KO,2022-01-13,0.0,0.0,0.0,0.0
2022-01-14,60.93999862670898,61.45000076293945,60.36000061035156,61.38999938964844,59.62594985961914,19729600,KO,2022-01-14,3.929479136190613,1.070481653489189,3.915606451254661e-05,5.0
2022-01-18,61.060001373291016,61.18999862670898,60.45000076293945,60.900001525878906,59.1500244140625,21976700,KO,2022-01-18,0.0,0.0,0.0,0.0
2022-01-19,60.65999984741211,61.18000030517578,60.560001373291016,61.0,59.24715042114258,18654700,KO,2022-01-19,0.9999228715896606,5.6367174693150446e-05,2.069491529255174e-05,1.0
2022-01-20,61.0,61.43999862670898,60.720001220703125,60.75,59.004337310791016,23002400,KO,2022-01-20,0.0,0.0,0.0,0.0
2022-01-21,61.08000183105469,61.29999923706055,60.400001525878906,60.45000076293945,58.71295928955078,26643200,KO,2022-01-21,0.0,0.0,0.0,0.0
2022-01-24,59.900001525878906,60.34999847412109,58.56999969482422,59.959999084472656,58.23703384399414,30185100,KO,2022-01-24,0.0,0.0,0.0,0.0
2022-01-25,59.36000061035156,60.04999923706055,58.68999862670898,59.81999969482422,58.1010627746582,19027100,KO,2022-01-25,0.0,0.0,0.0,0.0
2022-01-26,59.790000915527344,60.34999847412109,59.209999084472656,59.59999847412109,57.88737869262695,19190200,KO,2022-01-26,0.9997416138648987,0.00025312171783298254,5.215127202973235e-06,1.0
2022-01-27,59.880001068115234,60.93000030517578,59.5,59.650001525878906,57.93595123291016,18893800,KO,2022-01-27,0.999783474177736,1.0000026181521662,0.00021398081471146746,2.0
2022-01-28,59.38999938964844,60.88999938964844,58.93999862670898,60.84000015258789,59.09174728393555,19101500,KO,2022-01-28,0.0,0.0,0.0,0.0
2022-01-31,60.29999923706055,61.13999938964844,60.150001525878906,61.0099983215332,59.25686264038086,22045300,KO,2022-01-31,1.441626551468289e-07,0.9999995231628418,3.5000053344447224e-07,1.0
2022-02-01,60.90999984741211,61.13999938964844,60.15999984741211,60.560001373291016,58.81979751586914,20841700,KO,2022-02-01,0.0,0.0,0.0,0.0
2022-02-02,60.619998931884766,61.27000045776367,60.560001373291016,61.18000030517578,59.42198181152344,20225600,KO,2022-02-02,0.0,0.0,0.0,0.0
2022-02-03,60.93999862670898,61.77999877929688,60.59000015258789,61.61000061035156,59.839622497558594,19440500,KO,2022-02-03,0.0,0.0,0.0,0.0
2022-02-04,61.4900016784668,61.68000030517578,60.56999969482422,60.959999084472656,59.20830154418945,17403700,KO,2022-02-04,0.9999845027923584,1.7980836730657757e-07,1.5259061910910532e-05,1.0
2022-02-07,61.380001068115234,61.720001220703125,60.86000061035156,61.59999847412109,59.82991027832031,17846400,KO,2022-02-07,0.9999977350234985,1.7688161335627228e-07,2.1249907149467617e-06,1.0
2022-02-08,61.83000183105469,62.33000183105469,61.7400016784668,62.0,60.21841430664063,18771700,KO,2022-02-08,0.0,0.0,0.0,0.0
2022-02-09,62.16999816894531,62.31999969482422,60.900001525878906,61.040000915527344,59.28600692749024,23595600,KO,2022-02-09,0.9999955892562866,6.159506824587879e-07,3.76980301552976e-06,1.0
2022-02-10,60.36000061035156,62.29999923706055,60.20000076293945,61.380001068115234,59.6162338256836,23561500,KO,2022-02-10,0.0,0.0,0.0,0.0
2022-02-11,61.77000045776367,61.97999954223633,60.150001525878906,60.290000915527344,58.55755233764648,22781400,KO,2022-02-11,1.148680955171585,0.8512111912181268,0.00010774229667731561,2.0
2022-02-14,60.15999984741211,60.790000915527344,59.27999877929688,60.68000030517578,58.93634796142578,23641300,KO,2022-02-14,0.9999996423721313,6.372494709694365e-08,2.7468900043459143e-07,1.0
2022-02-15,60.959999084472656,61.77999877929688,60.630001068115234,60.90999984741211,59.15973663330078,13408700,KO,2022-02-15,0.19436687813140452,1.8055773377418518,5.583609947734658e-05,2.0
2022-02-16,60.86000061035156,61.400001525878906,60.560001373291016,60.900001525878906,59.1500244140625,15484700,KO,2022-02-16,0.0,0.0,0.0,0.0
2022-02-17,60.54999923706055,62.27999877929688,60.40999984741211,62.119998931884766,60.33496856689453,21468700,KO,2022-02-17,0.9679714441299438,0.030672214925289154,0.0013562600361183286,1.0
2022-02-18,62.119998931884766,62.81999969482422,61.9900016784668,62.540000915527344,60.74290084838867,21975000,KO,2022-02-18,2.00013689690968,0.9998467869733219,1.6358761030232927e-05,3.0
2022-02-22,62.43000030517578,62.63999938964844,61.720001220703125,62.27999877929688,60.4903678894043,21731400,KO,2022-02-22,0.0,0.0,0.0,0.0
2022-02-23,62.2400016784668,62.33000183105469,61.34000015258789,61.59000015258789,59.82019805908203,19248500,KO,2022-02-23,1.995946012926451,1.0010432982307975,0.003010743866013854,3.0
2022-02-24,59.970001220703125,60.619998931884766,59.220001220703125,60.5099983215332,58.77123260498047,27207400,KO,2022-02-24,0.0,0.0,0.0,0.0
2022-02-25,60.93999862670898,62.900001525878906,60.91999816894531,62.84999847412109,61.04398727416992,21487800,KO,2022-02-25,0.9999641180038452,1.676406100159511e-06,3.417382322368212e-05,1.0
2022-02-28,61.650001525878906,62.34000015258789,61.40999984741211,62.2400016784668,60.4515266418457,25879100,KO,2022-02-28,0.0,0.0,0.0,0.0
2022-03-01,62.13999938964844,62.75,61.5099983215332,61.970001220703125,60.18928146362305,15871100,KO,2022-03-01,0.9999994039535522,5.080345317765023e-07,9.146911139623626e-08,1.0
2022-03-02,62.22999954223633,62.880001068115234,61.77999877929688,62.43000030517578,60.63606262207031,17319100,KO,2022-03-02,1.1921718057195108e-09,1.0,1.866862442412298e-09,1.0
2022-03-03,62.61000061035156,63.02000045776367,62.290000915527344,62.470001220703125,60.6749153137207,21262800,KO,2022-03-03,0.0,0.0,0.0,0.0
2022-03-04,61.459999084472656,62.59000015258789,61.20000076293945,62.56999969482422,60.77204132080078,17163000,KO,2022-03-04,0.0,0.0,0.0,0.0
2022-03-07,62.0099983215332,62.06999969482422,60.720001220703125,61.08000183105469,59.32485580444336,29151400,KO,2022-03-07,0.0,0.0,0.0,0.0
2022-03-08,61.45000076293945,61.540000915527344,58.59000015258789,58.65999984741211,56.97439193725586,30242100,KO,2022-03-08,3.114454597234726,0.8632857335727522,0.022259564695559675,4.0
2022-03-09,59.81999969482422,59.84000015258789,58.65999984741211,58.959999084472656,57.265769958496094,23022700,KO,2022-03-09,0.0,0.0,0.0,0.0
2022-03-10,58.47999954223633,58.65999984741211,57.5,57.880001068115234,56.21680450439453,20887300,KO,2022-03-10,0.9999982118606567,3.845329956675414e-07,1.3833190450895927e-06,1.0
2022-03-11,57.959999084472656,58.84999847412109,57.86000061035156,57.91999816894531,56.25565719604492,19855600,KO,2022-03-11,0.0,0.0,0.0,0.0
2022-03-14,57.970001220703125,59.040000915527344,57.970001220703125,58.540000915527344,57.2930793762207,17799400,KO,2022-03-14,0.0,0.0,0.0,0.0
2022-03-15,59.08000183105469,59.88999938964844,58.97999954223633,59.619998931884766,58.35007095336914,18607200,KO,2022-03-15,0.9999970197677612,1.7950631558960595e-07,2.750732619460905e-06,1.0
2022-03-16,59.77999877929688,59.93999862670898,58.61000061035156,59.459999084472656,58.1934814453125,17347300,KO,2022-03-16,0.0,0.0,0.0,0.0
2022-03-17,59.459999084472656,60.13999938964844,59.22999954223633,60.09000015258789,58.81006240844727,15586200,KO,2022-03-17,0.00016131199663504958,0.9998377561569214,8.782055260780908e-07,1.0
2022-03-18,60.29999923706055,60.29999923706055,59.709999084472656,60.09999847412109,58.81985092163086,30197800,KO,2022-03-18,0.9999974966049194,2.710636408664868e-07,2.2319627532851882e-06,1.0
2022-03-21,60.5,61.09999847412109,60.25,60.58000183105469,59.28962707519531,17440100,KO,2022-03-21,2.308635203007725e-07,0.9999997615814209,3.166979212210208e-08,1.0
2022-03-22,60.93000030517578,60.95000076293945,60.060001373291016,60.79999923706055,59.50494003295898,17559500,KO,2022-03-22,0.0,0.0,0.0,0.0
2022-03-23,60.75,60.97999954223633,60.0,60.400001525878906,59.11346054077149,15529200,KO,2022-03-23,0.08422821015119553,0.9144665002822876,0.0013052413705736399,1.0
2022-03-24,60.63999938964844,61.02000045776367,60.459999084472656,60.97999954223633,59.68110656738281,13151300,KO,2022-03-24,0.0,0.0,0.0,0.0
2022-03-25,61.119998931884766,61.61000061035156,61.04999923706055,61.52999877929688,60.21939086914063,12259800,KO,2022-03-25,0.0,0.0,0.0,0.0
2022-03-28,61.52999877929688,61.93999862670898,61.209999084472656,61.91999816894531,60.60108184814453,11485200,KO,2022-03-28,0.0,0.0,0.0,0.0
2022-03-29,62.209999084472656,62.52999877929688,61.7400016784668,62.15999984741211,60.83597183227539,14720600,KO,2022-03-29,6.685664857286611e-07,0.9999734163284302,2.59563257714035e-05,1.0
2022-03-30,62.0099983215332,62.209999084472656,61.560001373291016,62.209999084472656,60.88490295410156,13641000,KO,2022-03-30,2.947156284469571,1.052812741812545,3.0880875367955696e-05,4.0
2022-03-31,62.220001220703125,62.63999938964844,62.0,62.0,60.67937850952149,16822900,KO,2022-03-31,0.08546549081802368,0.912446916103363,0.002087649656459689,1.0
2022-04-01,62.33000183105469,62.95000076293945,62.09000015258789,62.869998931884766,61.53084945678711,12644900,KO,2022-04-01,1.9977687001228333,0.00021702180310967378,0.0020142425782978535,2.0
2022-04-04,62.59999847412109,62.790000915527344,61.720001220703125,62.540000915527344,61.2078742980957,11505800,KO,2022-04-04,0.999813973903656,0.00015386230370495468,3.22354280797299e-05,1.0
2022-04-05,62.400001525878906,63.2400016784668,62.369998931884766,62.470001220703125,61.13936996459961,15721200,KO,2022-04-05,0.0,0.0,0.0,0.0
2022-04-06,62.77000045776367,63.2599983215332,62.29999923706055,63.09999847412109,61.75594711303711,19267400,KO,2022-04-06,0.9999951124191284,7.659078278265952e-07,4.1605426304158755e-06,1.0
2022-04-07,63.130001068115234,63.66999816894531,62.709999084472656,63.43999862670898,62.08870697021485,13960800,KO,2022-04-07,0.00019850875833071768,0.9997844099998474,1.709140997263603e-05,1.0
2022-04-08,63.47999954223633,64.04000091552734,63.15999984741211,63.83000183105469,62.470401763916016,12703500,KO,2022-04-08,0.0,0.0,0.0,0.0
2022-04-11,63.90999984741211,64.30000305175781,63.63999938964844,63.810001373291016,62.45082473754883,12720100,KO,2022-04-11,0.0,0.0,0.0,0.0
2022-04-12,64.37999725341797,64.80999755859375,63.88999938964844,64.55999755859375,63.18484878540039,18089900,KO,2022-04-12,0.0,0.0,0.0,0.0
2022-04-13,64.44000244140625,64.87000274658203,64.2300033569336,64.7300033569336,63.35123443603516,11883000,KO,2022-04-13,0.9999825954437256,8.822386917017866e-06,8.54149584483821e-06,1.0
2022-04-14,64.95999908447266,65.56999969482422,64.81999969482422,65.0199966430664,63.63505554199219,16388400,KO,2022-04-14,0.9990854263305664,0.0006937365396879613,0.00022082377108745277,1.0
2022-04-18,64.7699966430664,65.18000030517578,64.18000030517578,64.44000244140625,63.06740951538086,11679400,KO,2022-04-18,0.0,0.0,0.0,0.0
2022-04-19,64.5,65.25,64.44000244140625,65.06999969482422,63.68398666381836,11993800,KO,2022-04-19,0.9999408370531455,0.9999352373179136,0.0001239090743183624,2.0
2022-04-20,65.44000244140625,66.23999786376953,65.4000015258789,65.95999908447266,64.5550308227539,14827100,KO,2022-04-20,0.9999979734420776,3.3679685884635546e-07,1.6706788983356091e-06,1.0
2022-04-21,65.9800033569336,67.0,65.72000122070312,66.20999908447266,64.7997055053711,15120400,KO,2022-04-21,1.999972614318878,1.000024110602908,3.4065529472826483e-06,3.0
2022-04-22,66.08000183105469,66.33999633789062,65.18000030517578,65.25,63.86015319824219,14902200,KO,2022-04-22,1.9999433755874634,6.754188746072032e-07,5.5847597650426906e-05,2.0
2022-04-25,67.0,67.19999694824219,64.77999877929688,65.94000244140625,64.53546142578125,25082000,KO,2022-04-25,4.929544806480408,0.06686093583516595,0.00359420610629968,5.0
2022-04-26,65.5199966430664,66.37000274658203,65.04000091552734,65.05000305175781,63.66441345214844,21982600,KO,2022-04-26,0.10286081530938418,2.99599987964757,0.9011392677144272,4.0
2022-04-27,65.0,66.27999877929688,65.0,65.55999755859375,64.1635513305664,16971000,KO,2022-04-27,2.0796447470784187,0.9201983588163785,0.00015676160484190405,3.0
2022-04-28,64.66000366210938,66.27999877929688,64.5,66.19000244140625,64.7801284790039,22010600,KO,2022-04-28,1.0276543945074081,0.037388554294011556,0.9349571326747537,2.0
2022-04-29,65.87000274658203,66.02999877929688,64.48999786376953,64.61000061035156,63.23378372192383,20137100,KO,2022-04-29,0.0,0.0,0.0,0.0
2022-05-02,65.27999877929688,65.30999755859375,62.58000183105469,63.43999862670898,62.08870697021485,24970300,KO,2022-05-02,0.0,0.0,0.0,0.0
2022-05-03,63.720001220703125,63.93999862670898,62.66999816894531,63.08000183105469,61.73637771606445,21686300,KO,2022-05-03,0.9999947547912598,2.0671174638664525e-07,4.971990165358875e-06,1.0
2022-05-04,63.0,65.12000274658203,62.93999862670898,65.02999877929688,63.644832611083984,19780200,KO,2022-05-04,0.0,0.0,0.0,0.0
2022-05-05,64.69000244140625,65.02999877929688,64.01000213623047,64.51000213623047,63.13591766357422,20155200,KO,2022-05-05,2.956879138946533,0.04213786771083505,0.0009828868132899515,3.0
2022-05-06,64.19999694824219,65.30999755859375,64.06999969482422,64.73999786376953,63.36101531982422,18984000,KO,2022-05-06,2.062428782155621,1.881508618593216,0.05606255912096003,4.0
2022-05-09,64.47000122070312,65.36000061035156,64.04000091552734,64.61000061035156,63.23378372192383,20055300,KO,2022-05-09,0.9950417876243591,0.0017501446418464184,0.0032081594690680504,1.0
2022-05-10,64.5,65.31999969482422,63.84999847412109,64.01000213623047,62.64656448364258,21322200,KO,2022-05-10,0.9999923706054688,1.288216253669816e-06,6.359274721035035e-06,1.0
2022-05-11,64.33000183105469,65.19999694824219,63.959999084472656,64.30999755859375,62.94017028808594,19648400,KO,2022-05-11,0.0,0.0,0.0,0.0
2022-05-12,64.16000366210938,64.52999877929688,63.209999084472656,64.51000213623047,63.13591766357422,22574700,KO,2022-05-12,0.016782859340310097,0.9823922514915466,0.0008249185048043728,1.0
2022-05-13,64.80999755859375,65.80000305175781,64.12000274658203,65.72000122070312,64.32013702392578,16167000,KO,2022-05-13,0.9999741315841675,7.0323917498171795e-06,1.8797432858264074e-05,1.0
2022-05-16,65.44000244140625,66.37999725341797,65.44000244140625,65.95999908447266,64.5550308227539,13223200,KO,2022-05-16,1.9993937015533447,0.0005460167988076137,6.0365897354586195e-05,2.0
2022-05-17,66.0999984741211,66.0999984741211,65.01000213623047,65.77999877929688,64.37886047363281,21300600,KO,2022-05-17,1.6874091029167175,0.3119415595665487,0.0006494434710475616,2.0
2022-05-18,65.41999816894531,65.5199966430664,60.959999084472656,61.20000076293945,59.89641952514648,31437300,KO,2022-05-18,0.0,0.0,0.0,0.0
2022-05-19,60.959999084472656,60.959999084472656,59.65999984741211,60.0,58.721981048583984,31493900,KO,2022-05-19,0.7781915664672852,0.22179695963859558,1.1381550393707585e-05,1.0
2022-05-20,60.4900016784668,61.2400016784668,59.65999984741211,60.97999954223633,59.68110656738281,29133800,KO,2022-05-20,1.999962329864502,9.519657453438413e-07,3.669086163426982e-05,2.0
2022-05-23,61.650001525878906,63.09999847412109,61.59000015258789,62.86000061035156,61.52106094360352,19406900,KO,2022-05-23,0.0,0.0,0.0,0.0
2022-05-24,62.880001068115234,64.19000244140625,62.75,64.0199966430664,62.656349182128906,16154200,KO,2022-05-24,0.03145454078912735,0.9677179455757141,0.0008274571737274528,1.0
2022-05-25,64.0,64.47000122070312,63.59999847412109,64.06999969482422,62.70528411865234,15360500,KO,2022-05-25,0.0,0.0,0.0,0.0
2022-05-26,64.06999969482422,65.0999984741211,63.959999084472656,64.30000305175781,62.93039321899414,16159800,KO,2022-05-26,1.9976312518119812,0.002249747369205579,0.00011905624887731392,2.0
2022-05-27,64.26000213623047,64.83000183105469,64.13999938964844,64.68000030517578,63.30229187011719,17709000,KO,2022-05-27,0.0,0.0,0.0,0.0
2022-05-31,64.08000183105469,64.31999969482422,63.04999923706055,63.380001068115234,62.02998733520508,43159000,KO,2022-05-31,0.03945609927177429,0.960310161113739,0.00023367568792309612,1.0
2022-06-01,63.41999816894531,63.68000030517578,62.130001068115234,63.06999969482422,61.72658920288086,15408300,KO,2022-06-01,0.9998695289395982,1.0001037628098857,2.6677602363633923e-05,2.0
2022-06-02,63.18000030517578,63.7400016784668,62.11000061035156,63.72999954223633,62.37252807617188,14586000,KO,2022-06-02,0.0,0.0,0.0,0.0
2022-06-03,63.56999969482422,63.630001068115234,62.810001373291016,62.970001220703125,61.628719329833984,13539900,KO,2022-06-03,0.0,0.0,0.0,0.0
2022-06-06,63.33000183105469,63.77000045776367,62.65999984741211,62.869998931884766,61.53084945678711,15112800,KO,2022-06-06,0.9999799728393555,2.1716136870963965e-06,1.7899095837492496e-05,1.0
2022-06-07,62.380001068115234,63.369998931884766,62.220001220703125,63.25,61.90275192260742,17886300,KO,2022-06-07,0.0,0.0,0.0,0.0
2022-06-08,62.9900016784668,63.209999084472656,62.560001373291016,62.88999938964844,61.550418853759766,10211500,KO,2022-06-08,0.9999920129776001,3.1267079521057894e-06,4.866073140874505e-06,1.0
2022-06-09,62.869998931884766,63.34999847412109,61.77999877929688,61.79999923706055,60.48363876342773,13382200,KO,2022-06-09,0.0,0.0,0.0,0.0
2022-06-10,61.0099983215332,61.88999938964844,60.459999084472656,61.40999984741211,60.10194778442383,14967600,KO,2022-06-10,0.0,0.0,0.0,0.0
2022-06-13,60.75,62.290000915527344,60.66999816894531,61.34000015258789,60.03343963623047,23064200,KO,2022-06-13,3.472970485687256,0.516496175691529,0.010533326846882574,4.0
2022-06-14,60.72999954223633,60.88999938964844,58.65999984741211,59.22999954223633,58.38719940185547,24620000,KO,2022-06-14,0.0,0.0,0.0,0.0
2022-06-15,60.0,60.63999938964844,58.970001220703125,59.66999816894531,58.82093811035156,19684700,KO,2022-06-15,0.999990701675415,4.2441595837772184e-07,8.791498657956254e-06,1.0
2022-06-16,58.63999938964844,59.52000045776367,58.25,59.06999969482422,58.22947692871094,15053800,KO,2022-06-16,0.0,0.0,0.0,0.0
2022-06-17,59.70000076293945,60.130001068115234,59.130001068115234,59.43000030517578,58.584354400634766,34781900,KO,2022-06-17,0.0,0.0,0.0,0.0
2022-06-21,59.4900016784668,60.880001068115234,59.0099983215332,60.70000076293945,59.83628463745117,17705000,KO,2022-06-21,0.9998899698257446,9.312801557825878e-05,1.6891977793420665e-05,1.0
2022-06-22,60.59999847412109,61.45000076293945,60.31999969482422,61.150001525878906,60.27988052368164,15207100,KO,2022-06-22,0.0,0.0,0.0,0.0
2022-06-23,61.29999923706055,61.90999984741211,61.22999954223633,61.880001068115234,60.99949264526367,17190900,KO,2022-06-23,7.157050276873633e-06,0.999992847442627,3.77478208690718e-08,1.0
2022-06-24,62.11000061035156,63.060001373291016,62.11000061035156,63.040000915527344,62.14298629760742,18147100,KO,2022-06-24,0.0,0.0,0.0,0.0
2022-06-27,62.97999954223633,63.290000915527344,62.630001068115234,62.90999984741211,62.014835357666016,12142100,KO,2022-06-27,0.9999843835830688,2.3656502889934927e-06,1.3213715646998025e-05,1.0
2022-06-28,63.08000183105469,63.7599983215332,62.11000061035156,62.27999877929688,61.393798828125,13150100,KO,2022-06-28,0.9999556541442871,2.5546316464897245e-05,1.8830045519280247e-05,1.0
